,timestamp,open,high,low,close,volume,symbol
40,2023-10-30,102.83,103.34,101.7,102.57,1077510,AKAM
41,2023-10-27,101.59,102.59,101.45,102.01,842588,AKAM
42,2023-10-26,103.14,103.5,101.1387,101.85,1175548,AKAM
43,2023-10-25,103.88,104.27,102.26,102.6,1225404,AKAM
44,2023-10-24,104.16,104.92,103.33,104.27,1426663,AKAM
45,2023-10-23,103.84,104.42,103.3,103.48,1179381,AKAM
46,2023-10-20,107.07,107.255,103.89,104.02,2113055,AKAM
47,2023-10-19,107.34,108.65,106.21,106.99,1727480,AKAM
48,2023-10-18,107.03,108.28,106.88,107.11,999562,AKAM
49,2023-10-17,107.3,108.32,107.18,107.64,1193892,AKAM
50,2023-10-16,106.93,107.67,106.35,107.38,862351,AKAM
51,2023-10-13,107.65,108.16,105.87,106.61,1367674,AKAM
52,2023-10-12,108.61,108.963,107.05,107.66,870092,AKAM
53,2023-10-11,108.57,109.24,107.6,108.37,1608358,AKAM
54,2023-10-10,105.62,108.52,105.49,108.19,1949501,AKAM
55,2023-10-09,105.2,106.15,104.6,105.73,1212116,AKAM
56,2023-10-06,104.76,106.81,103.79,105.76,1350164,AKAM
57,2023-10-05,106.54,106.85,105.3,105.66,1041931,AKAM
58,2023-10-04,105.84,106.82,105.83,106.54,1367871,AKAM
59,2023-10-03,106.39,106.61,105.08,105.62,1232652,AKAM
60,2023-10-02,106.73,107.48,105.83,106.83,1236158,AKAM
61,2023-09-29,107.0,107.67,106.47,106.54,1189027,AKAM
62,2023-09-28,106.59,107.94,106.19,107.04,1401340,AKAM
63,2023-09-27,106.67,107.67,106.36,106.96,1959587,AKAM
64,2023-09-26,107.04,108.135,105.72,106.25,2284823,AKAM
65,2023-09-25,107.29,107.92,107.14,107.61,1795327,AKAM
66,2023-09-22,108.29,108.39,107.13,107.55,2311473,AKAM
67,2023-09-21,107.66,108.85,106.7,107.93,3855016,AKAM
68,2023-09-20,107.09,109.05,106.85,108.49,3413718,AKAM
69,2023-09-19,105.36,106.63,105.08,106.62,2252306,AKAM
70,2023-09-18,103.92,105.845,103.83,105.59,2030424,AKAM
71,2023-09-15,105.67,106.06,104.34,104.5,2764516,AKAM
72,2023-09-14,105.05,105.95,104.86,105.52,1941954,AKAM
73,2023-09-13,104.39,104.94,103.875,104.79,3495530,AKAM
74,2023-09-12,104.2,105.34,103.925,104.01,1325091,AKAM
75,2023-09-11,105.87,106.21,104.66,104.75,1515454,AKAM
76,2023-09-08,103.99,105.31,103.94,104.68,1934389,AKAM
77,2023-09-07,104.1,106.14,103.64,104.07,2799214,AKAM
78,2023-09-06,104.51,105.1299,103.58,103.8,1197870,AKAM
79,2023-09-05,104.65,105.49,104.43,104.55,1476430,AKAM
80,2023-09-01,105.75,105.97,105.24,105.35,1048708,AKAM
81,2023-08-31,105.0,105.62,104.87,105.09,1970830,AKAM
82,2023-08-30,104.21,104.94,103.78,104.64,1257841,AKAM
83,2023-08-29,103.23,104.4,103.03,104.4,1356049,AKAM
84,2023-08-28,103.0,103.71,102.83,103.22,864697,AKAM
85,2023-08-25,102.3,103.225,101.8,102.82,1406739,AKAM
86,2023-08-24,102.63,102.9,101.63,101.65,1233865,AKAM
87,2023-08-23,101.83,102.65,101.11,102.44,1126759,AKAM
88,2023-08-22,100.98,101.99,100.94,101.23,1126382,AKAM
89,2023-08-21,101.0,101.59,100.34,100.59,1170001,AKAM
90,2023-08-18,99.53,101.48,99.215,100.9,1605404,AKAM
91,2023-08-17,101.73,102.03,99.75,100.21,2361051,AKAM
92,2023-08-16,102.5,102.92,101.52,101.68,5461105,AKAM
93,2023-08-15,102.42,103.7,101.66,103.11,2604391,AKAM
94,2023-08-14,104.0,104.0,103.09,103.95,1441334,AKAM
95,2023-08-11,103.94,104.52,103.15,104.34,1383681,AKAM
96,2023-08-10,103.7,104.17,102.08,103.95,2447666,AKAM
97,2023-08-09,101.5,107.47,101.08,102.99,5637184,AKAM
98,2023-08-08,94.37,95.29,93.56,94.95,2546106,AKAM
99,2023-08-07,92.97,95.88,92.73,95.33,2081054,AKAM
