,timestamp,open,high,low,close,volume,symbol
33,2023-11-08,72.06,72.491,71.58,72.03,3073499,ADM
34,2023-11-07,72.38,72.64,71.97,72.11,2575380,ADM
35,2023-11-06,72.91,73.37,72.445,72.56,2911083,ADM
36,2023-11-03,73.05,73.7,72.72,72.91,2330758,ADM
37,2023-11-02,71.43,72.59,71.12,72.42,2547344,ADM
38,2023-11-01,71.85,72.235,71.22,71.37,2516335,ADM
39,2023-10-31,71.53,72.02,71.3,71.57,2627028,ADM
40,2023-10-30,70.4,71.75,70.35,71.42,2333266,ADM
41,2023-10-27,71.61,71.84,69.69,70.04,2915415,ADM
42,2023-10-26,71.13,72.47,71.09,71.85,3319356,ADM
43,2023-10-25,69.73,71.165,69.31,71.05,3672119,ADM
44,2023-10-24,71.68,72.63,69.455,69.47,5912145,ADM
45,2023-10-23,72.74,73.34,72.37,72.4,2718577,ADM
46,2023-10-20,74.04,74.24,72.83,72.85,2457327,ADM
47,2023-10-19,74.49,74.71,73.61,73.84,2164068,ADM
48,2023-10-18,75.0,76.06,74.455,74.52,1919179,ADM
49,2023-10-17,73.67,75.505,73.59,75.2,1916124,ADM
50,2023-10-16,74.0,74.555,73.38,74.52,2042130,ADM
51,2023-10-13,72.7,73.48,72.69,73.32,1699433,ADM
52,2023-10-12,73.8,73.88,72.01,72.77,1898172,ADM
53,2023-10-11,74.28,74.76,73.29,73.7,1981919,ADM
54,2023-10-10,74.44,74.88,73.94,74.15,2159088,ADM
55,2023-10-09,72.86,74.35,72.86,73.9,1845340,ADM
56,2023-10-06,72.62,73.059,71.41,72.86,2094446,ADM
57,2023-10-05,73.43,73.88,72.99,73.13,1555790,ADM
58,2023-10-04,73.8,73.82,72.96,73.47,1704626,ADM
59,2023-10-03,73.98,74.43,73.56,73.81,1870775,ADM
60,2023-10-02,74.8,75.17,73.51,74.2,2518755,ADM
61,2023-09-29,76.28,76.33,74.92,75.42,2366522,ADM
62,2023-09-28,76.44,77.14,75.82,76.04,2149403,ADM
63,2023-09-27,76.15,76.74,75.42,76.36,2272219,ADM
64,2023-09-26,76.79,77.13,75.83,76.07,2200183,ADM
65,2023-09-25,76.66,77.33,76.655,77.3,1634091,ADM
66,2023-09-22,78.67,78.9199,76.87,76.98,2102718,ADM
67,2023-09-21,79.39,79.515,78.74,78.88,2637750,ADM
68,2023-09-20,79.45,80.145,79.28,79.38,1961654,ADM
69,2023-09-19,79.32,79.49,78.88,79.1,3324461,ADM
70,2023-09-18,79.69,79.92,79.05,79.19,3062050,ADM
71,2023-09-15,80.53,80.71,78.675,79.35,10347027,ADM
72,2023-09-14,80.09,80.965,80.0,80.65,3454207,ADM
73,2023-09-13,80.16,80.335,79.24,79.64,2934621,ADM
74,2023-09-12,79.13,80.13,79.13,79.7,2910829,ADM
75,2023-09-11,79.11,79.57,78.32,78.74,2832182,ADM
76,2023-09-08,78.8,79.51,78.575,78.81,2984137,ADM
77,2023-09-07,77.5,78.6,77.23,78.53,3058794,ADM
78,2023-09-06,78.8,78.86,77.04,77.46,3563871,ADM
79,2023-09-05,79.54,80.0,78.525,78.88,3243841,ADM
80,2023-09-01,79.84,80.475,79.22,79.79,3572251,ADM
81,2023-08-31,80.87,80.87,79.27,79.3,4174920,ADM
82,2023-08-30,81.57,81.7,80.74,80.75,2969088,ADM
83,2023-08-29,81.21,81.66,80.04,81.61,2177986,ADM
84,2023-08-28,81.13,81.87,80.6,80.87,2269357,ADM
85,2023-08-25,80.75,81.1,80.18,80.83,3717567,ADM
86,2023-08-24,81.07,81.45,80.23,80.33,2282309,ADM
87,2023-08-23,80.55,81.16,79.69,81.13,2060280,ADM
88,2023-08-22,82.52,82.71,80.7,80.77,2012008,ADM
89,2023-08-21,82.98,83.0,81.985,82.51,2490128,ADM
90,2023-08-18,82.09,83.03,82.0,82.83,1738608,ADM
91,2023-08-17,82.62,83.15,82.22,82.54,1547336,ADM
92,2023-08-16,82.26,82.69,82.02,82.17,1908831,ADM
93,2023-08-15,84.11,84.385,82.34,82.43,2020759,ADM
94,2023-08-14,84.73,85.01,84.32,84.94,1859756,ADM
95,2023-08-11,85.87,85.89,84.4,84.82,2270699,ADM
96,2023-08-10,85.97,86.885,85.4662,85.9,2023184,ADM
97,2023-08-09,86.85,86.85,85.69,85.85,1836986,ADM
98,2023-08-08,86.34,86.785,85.16,86.44,2371468,ADM
99,2023-08-07,85.55,87.29,85.4,87.21,2750786,ADM
